acc_no,wrng_mode_cd,span,wire_knd_cd,wire_spec_cd,wire_lico,newi_knd_cd,newi_spec_cd
475920203866,13,61,AO,35.0,1,AL,32.0
475920203866,13,40,AO,35.0,1,AL,32.0
475920203870,13,41,AO,35.0,1,AL,32.0
475920203870,13,52,AO,35.0,1,AL,32.0
475920203872,43,33,OW,22.0,3,WO,22.0
475920203874,43,28,OW,38.0,3,WO,22.0
475920203879,13,49,AO,35.0,1,AL,32.0
475920203880,13,40,AO,35.0,1,AL,95.0
475920203880,13,40,AO,35.0,1,AL,95.0
475920203880,13,42,AO,35.0,1,AL,32.0
475920203892,13,20,OW,22.0,1,WO,22.0
475920203893,13,48,OW,22.0,1,WO,22.0
475920203911,13,40,C2,25.0,1,ZZ,0.0
475920203917,13,35,AO,35.0,1,AL,32.0
475920203918,13,6,AO,35.0,1,AL,32.0
475920203918,13,45,AO,35.0,1,AL,32.0
475920203918,13,44,AO,35.0,1,AL,32.0
475920203919,13,38,AO,35.0,1,AL,32.0
475920203919,13,28,AO,35.0,1,AL,32.0
475920203921,13,43,OW,22.0,1,WO,22.0
475920203921,13,26,OW,22.0,1,WO,22.0
475920203923,13,24,AO,35.0,1,AL,32.0
475920203931,13,43,AO,35.0,1,AL,32.0
475920203933,13,18,OW,22.0,1,WO,22.0
475920203941,43,43,OW,22.0,3,WO,22.0
475920203941,43,45,OW,22.0,3,WO,22.0
475920203942,43,25,AO,35.0,3,AL,32.0
475920203943,13,50,C2,25.0,1,ZZ,0.0
475920203943,13,33,C2,25.0,1,ZZ,0.0
475920203944,13,26,AO,35.0,1,AL,32.0
475920203945,43,28,AO,35.0,3,AL,32.0
475920203947,13,50,AO,35.0,1,AL,58.0
475920203947,13,33,AO,35.0,1,AL,32.0
475920203952,43,21,AO,35.0,3,AL,32.0
475920203953,43,16,OW,22.0,3,WO,22.0
475920203957,13,26,AO,35.0,1,AL,32.0
475920203964,43,42,OW,22.0,3,WO,22.0
475920203971,13,31,OW,22.0,1,WO,22.0
475920203972,13,62,AO,35.0,1,AL,32.0
475920203972,13,35,AO,35.0,1,AL,32.0
475920203972,13,37,AO,35.0,1,AL,32.0
475920203974,13,13,AO,35.0,1,AL,32.0
475920203978,43,16,AO,35.0,3,AL,32.0
475920203985,13,30,OW,22.0,1,WO,22.0
475920203985,13,36,C2,25.0,1,ZZ,0.0
475920203985,13,35,OW,22.0,1,WO,22.0
475920203985,13,42,OW,22.0,1,WO,22.0
475920203986,13,20,AO,35.0,1,AL,32.0
475920203989,13,36,AO,35.0,1,AL,32.0
475920203990,13,49,OW,38.0,1,WO,38.0
475920203990,13,11,AO,35.0,1,AL,32.0
475920203991,13,35,OW,22.0,1,WO,22.0
475920203992,43,42,AO,35.0,3,AL,32.0
475920203992,43,10,AO,35.0,3,AL,32.0
475920203992,43,42,AO,35.0,3,AL,32.0
475920203992,43,39,OW,22.0,3,AL,95.0
475920203992,43,39,OW,22.0,3,AL,95.0
475920203992,43,40,OW,22.0,3,AL,95.0
475920203992,43,40,OW,22.0,3,AL,95.0
475920203992,43,39,OW,22.0,3,AL,95.0
475920203994,13,9,AO,35.0,1,AL,32.0
475920203995,13,60,AO,35.0,1,AL,32.0
475920203995,13,27,AO,35.0,1,AL,32.0
475920203995,13,46,AO,35.0,1,AL,32.0
475920203995,13,40,AO,35.0,1,AL,32.0
475920203995,13,43,AO,35.0,1,AL,32.0
475920203997,13,42,OW,22.0,1,WO,22.0
475920203998,13,45,AO,35.0,1,AL,32.0
475920204003,13,62,AO,35.0,1,AL,32.0
475920204009,13,41,AO,35.0,1,AL,32.0
475920204009,43,54,C4,25.0,1,ZZ,0.0
475920204009,43,42,C4,25.0,1,ZZ,0.0
475920204009,43,23,C4,25.0,1,ZZ,0.0
475920204011,43,35,OW,22.0,3,WO,22.0
475920204012,13,30,OW,22.0,1,WO,22.0
475920204013,13,30,AO,35.0,1,AL,32.0
475920204015,13,15,C2,25.0,1,ZZ,0.0
475920204015,13,46,C2,25.0,1,ZZ,0.0
475920204016,13,48,AO,35.0,1,AL,32.0
475920204016,13,76,AO,35.0,1,AL,32.0
475920204020,13,46,AO,35.0,1,AL,32.0
475920204020,13,33,AO,35.0,1,AL,32.0
475920204020,13,40,AO,35.0,1,AL,32.0
475920204020,13,48,AO,35.0,1,AL,32.0
475920204021,13,30,D2,3.2,1,ZZ,0.0
475920204022,13,43,C2,25.0,1,ZZ,0.0
475920204022,13,50,AO,35.0,1,AL,32.0
475920204022,13,42,C2,25.0,1,ZZ,0.0
475920204023,13,42,AO,35.0,1,AL,32.0
475920204031,13,63,OW,22.0,1,WO,22.0
475920204031,13,47,OW,22.0,1,WO,22.0
475920204032,43,46,C4,25.0,1,ZZ,0.0
475920204032,43,61,C4,25.0,1,ZZ,0.0
475920204034,13,41,AO,35.0,1,AL,32.0
475920204034,13,20,AO,35.0,1,AL,32.0
475920204042,13,18,AO,35.0,1,AL,32.0
475920204047,13,45,AO,35.0,1,AL,32.0
475920204047,13,26,AO,35.0,1,AL,32.0
475920204048,43,50,AO,35.0,3,AL,32.0
475920204048,43,23,AO,35.0,3,AL,32.0
475920204049,13,30,AO,35.0,1,AL,32.0
475920204049,13,65,AO,35.0,1,AL,32.0
475920204050,13,48,AO,35.0,1,AL,32.0
475920204050,13,40,AO,35.0,1,AL,32.0
475920204051,13,57,AO,35.0,1,AL,58.0
475920204051,13,50,AO,35.0,1,AL,58.0
475920204051,13,50,AO,35.0,1,AL,32.0
475920204051,13,30,AO,35.0,1,AL,32.0
475920204051,13,62,AO,35.0,1,AL,58.0
475920204051,13,34,AO,35.0,1,AL,58.0
475920204051,13,50,AO,35.0,1,AL,32.0
475920204051,13,67,AO,35.0,1,AL,58.0
475920204051,13,41,AO,35.0,1,AL,32.0
475920204052,13,32,AO,35.0,1,AL,32.0
475920204053,13,56,AO,35.0,1,AL,32.0
475920204053,13,49,AO,35.0,1,AL,95.0
475920204054,13,39,AO,35.0,1,AL,32.0
475920204054,13,24,AO,35.0,1,AL,32.0
475920204055,13,34,AO,35.0,1,AL,32.0
475920204056,13,40,AO,35.0,1,AL,32.0
475920204056,13,22,AO,35.0,1,AL,32.0
475920204056,13,70,AO,35.0,1,AL,32.0
475920204057,13,46,AO,35.0,1,AL,32.0
475920204057,13,24,AO,35.0,1,AL,32.0
475920204057,13,24,AO,35.0,1,AL,95.0
475920204057,13,46,AO,35.0,1,AL,95.0
475920204062,43,40,OW,22.0,3,WO,22.0
475920204062,43,22,OW,22.0,3,AL,58.0
475920204062,43,26,OW,22.0,3,WO,22.0
475920204065,13,56,C2,25.0,1,ZZ,0.0
475920204065,13,60,C2,25.0,1,ZZ,0.0
475920204067,13,20,AO,35.0,1,AL,32.0
475920204067,13,45,AO,35.0,1,AL,32.0
475920213008,43,11,AO,35.0,3,AL,32.0
475920213018,13,48,AO,35.0,1,AL,32.0
475920213019,43,41,C4,25.0,1,ZZ,0.0
475920213020,43,48,AO,35.0,3,AL,32.0
475920213023,13,56,OW,38.0,1,WO,38.0
475920213023,13,38,OW,38.0,1,WO,38.0
475920213023,13,26,OW,38.0,1,WO,38.0
475920213027,13,47,C2,25.0,1,ZZ,0.0
475920213027,13,42,C2,25.0,1,ZZ,0.0
475920213027,13,29,C2,25.0,1,ZZ,0.0
475920213028,43,53,AO,35.0,3,AL,95.0
475920213028,43,51,AO,35.0,3,AL,95.0
475920213028,43,45,AO,35.0,3,AL,32.0
475920213028,43,52,AO,35.0,3,AL,95.0
475920213028,43,25,AO,35.0,3,AL,32.0
475920213029,13,53,AO,35.0,1,AL,32.0
475920213029,13,52,AO,35.0,1,AL,32.0
475920213029,13,52,AO,35.0,1,AL,32.0
475920213029,13,55,AO,35.0,1,AL,32.0
475920213029,13,55,AO,35.0,1,AL,32.0
475920213029,13,55,AO,35.0,1,AL,32.0
475920213030,13,37,OW,22.0,1,WO,22.0
475920213036,13,50,AO,35.0,1,AL,32.0
475920213036,13,49,AO,35.0,1,AL,32.0
475920213053,13,62,AO,35.0,1,AL,32.0
475920213056,13,70,AO,35.0,1,AL,32.0
475920213058,13,18,AO,35.0,1,AL,32.0
475920213058,13,68,AO,35.0,1,AL,58.0
475920213065,43,15,AO,35.0,3,AL,32.0
475920213066,13,60,AO,35.0,1,AL,95.0
475920213066,13,62,AO,35.0,1,AL,32.0
475920213069,13,45,AO,35.0,1,AL,32.0
475920213073,13,56,AO,35.0,1,AL,32.0
475920213073,13,47,AO,35.0,1,AL,32.0
475920213073,13,45,AO,35.0,1,AL,32.0
475920213073,13,59,AO,35.0,1,AL,32.0
475920213075,43,43,AO,35.0,3,AL,32.0
475920213075,13,22,OW,22.0,1,WO,22.0
475920213076,13,32,AO,35.0,1,AL,32.0
475920213076,13,39,AO,35.0,1,AL,32.0
475920213077,13,43,OW,38.0,1,AL,58.0
475920213077,13,57,OW,38.0,1,AL,58.0
475920213080,43,11,OW,22.0,3,WO,22.0
475920213080,43,31,OW,22.0,3,WO,22.0
475920213080,43,22,OW,22.0,3,WO,22.0
475920213084,13,25,AO,35.0,1,AL,32.0
475920213090,13,50,C2,25.0,1,ZZ,0.0
475920213091,13,48,AO,35.0,1,AL,32.0
475920213091,13,55,AO,35.0,1,AL,32.0
475920213096,13,19,AO,35.0,1,AL,32.0
475920213103,13,55,C2,25.0,1,ZZ,0.0
475920213104,13,57,AO,35.0,1,AL,95.0
475920213104,13,52,AO,35.0,1,AL,95.0
475920213104,13,20,AO,35.0,1,AL,32.0
475920213105,13,26,C2,25.0,1,ZZ,0.0
475920213105,13,21,OW,22.0,1,WO,22.0
475920213107,13,29,AO,35.0,1,AL,32.0
475920213107,13,33,AO,35.0,1,AL,32.0
475920213108,13,46,OW,22.0,1,WO,22.0
475920213108,13,38,C2,25.0,1,ZZ,0.0
475920213108,13,32,C2,25.0,1,ZZ,0.0
475920213110,13,35,AO,35.0,1,AL,32.0
475920213112,43,12,AO,35.0,3,AL,32.0
475920213117,13,50,OW,22.0,1,WO,22.0
475920213117,13,35,OW,22.0,1,WO,22.0
475920213118,13,28,AO,35.0,1,AL,32.0
475920213119,43,20,C4,25.0,1,ZZ,0.0
475920213119,43,57,AO,35.0,3,AL,32.0
475920213120,43,16,OW,22.0,3,WO,22.0
475920213120,43,36,OW,22.0,3,AL,95.0
475920213120,43,36,C4,25.0,1,ZZ,0.0
475920213120,43,36,OW,22.0,3,AL,95.0
475920213127,13,33,AO,35.0,1,AL,32.0
475920213128,13,54,AO,35.0,1,AL,32.0
475920213128,13,48,AO,35.0,1,AL,32.0
475920213128,13,23,AO,35.0,1,AL,32.0
475920213135,13,55,AO,35.0,1,AL,95.0
475920213135,13,12,AO,35.0,1,AL,32.0
475920213138,13,69,AO,35.0,1,AL,32.0
475920213138,13,34,AO,35.0,1,AL,32.0
475920213138,13,47,AO,35.0,1,AL,32.0
475920213139,13,37,OW,60.0,1,WO,60.0
475920213140,13,46,AO,35.0,1,AL,32.0
475920213142,13,40,D2,3.2,1,ZZ,0.0
475920213145,13,5,AO,35.0,1,AL,32.0
475920213147,43,53,OW,38.0,3,WO,38.0
475920213147,43,25,OW,22.0,3,WO,22.0
475920213148,13,16,AO,35.0,1,AL,32.0
475920213149,13,29,AO,35.0,1,AL,32.0
475920213149,13,38,AO,35.0,1,AL,32.0
475920213150,43,50,AO,35.0,3,AL,32.0
475920213150,43,35,AO,35.0,3,AL,32.0
475920213154,13,40,AO,35.0,1,AL,32.0
475920213154,13,38,AO,35.0,1,AL,32.0
475920213154,13,36,C2,25.0,1,ZZ,0.0
475920213154,13,33,C2,25.0,1,ZZ,0.0
475920213154,13,46,C2,25.0,1,ZZ,0.0
475920213157,13,65,OW,22.0,1,WO,22.0
475920213157,13,32,OW,22.0,1,WO,22.0
475920213157,13,38,OW,22.0,1,WO,22.0
475920213157,13,50,OW,22.0,1,WO,22.0
475920213157,13,39,OW,22.0,1,WO,22.0
475920213158,43,25,C4,25.0,1,ZZ,0.0
475920213159,13,40,C2,25.0,1,ZZ,0.0
475920213162,13,26,AO,35.0,1,AL,32.0
475920213164,43,48,AO,35.0,3,AL,32.0
475920213164,43,48,AO,35.0,3,AL,32.0
475920213164,43,46,C4,25.0,1,ZZ,0.0
475920213164,43,37,AO,35.0,3,AL,32.0
475920213166,43,11,AO,35.0,3,AL,32.0
475920213166,43,53,AO,35.0,3,AL,32.0
475920213167,13,20,AO,35.0,1,AL,32.0
475920213168,13,9,D2,3.2,1,ZZ,0.0
475920213173,43,15,OW,22.0,3,WO,22.0
475920213176,13,55,AO,35.0,1,AL,58.0
475920213176,13,29,AO,35.0,1,AL,32.0
475920213176,13,50,AO,35.0,1,AL,32.0
475920213176,13,47,AO,35.0,1,AL,58.0
475920213177,13,34,AO,35.0,1,AL,32.0
475920213178,13,40,AO,35.0,1,AL,32.0
475920213179,13,16,AO,35.0,1,AL,32.0
475920213181,13,25,AO,35.0,1,AL,32.0
475920213182,43,18,OW,22.0,3,AL,58.0
475920213182,43,11,OW,22.0,3,WO,22.0
475920213185,13,15,AO,35.0,1,AL,32.0
475920213186,13,17,AO,35.0,1,AL,32.0
475920213187,13,48,AO,35.0,1,AL,32.0
475920213187,13,52,AO,35.0,1,AL,32.0
475920213188,43,14,OW,22.0,3,WO,22.0
475920213195,13,56,AO,35.0,1,AL,32.0
475920213195,13,36,AO,35.0,1,AL,32.0
475920213195,13,50,AO,35.0,1,AL,32.0
475920213200,13,44,OW,22.0,1,AL,95.0
475920213200,13,24,OW,22.0,1,WO,22.0
475920213200,13,44,OW,22.0,1,AL,95.0
475920213204,43,63,C4,25.0,1,ZZ,0.0
475920213204,43,40,OW,38.0,3,AL,58.0
475920213204,43,10,OW,38.0,3,ZZ,0.0
475920213204,43,43,OW,38.0,3,WO,38.0
475920213204,13,40,OW,38.0,1,AL,58.0
475920213207,13,51,AO,35.0,1,AL,32.0
475920213208,13,70,OW,22.0,1,AL,58.0
475920213208,13,52,OW,22.0,1,OW,22.0
475920213209,13,43,AO,35.0,1,AL,32.0
475920213209,13,46,AO,35.0,1,AL,32.0
475920213210,13,27,AO,35.0,1,AL,32.0
475920213211,13,55,AO,35.0,1,AL,32.0
475920213211,13,60,AO,35.0,1,AL,32.0
475920213213,13,22,OW,22.0,1,OW,22.0
